userId,screenName,profileUrl,name,imgUrl,backgroundImg,bio,website,location,createdAt,followers_count,friendsCount,certified,query,timestamp
950950601961062400,TrakinTech,https://twitter.com/TrakinTech,TrakinTech,http://pbs.twimg.com/profile_images/951681730578063360/hh1dYrb2_normal.jpg,https://pbs.twimg.com/profile_banners/950950601961062400/1573475024,"Official Account of #TrakinTech YT Channel - https://t.co/SKrvHZSyi2 ⚡️⚡️⚡
To get your questions answered use #AskArun
📷 Instagram: @trakintech
Email-tt@trak.in",https://t.co/2p7iFDcG8S,India,Wed Jan 10 04:41:06 +0000 2018,115636,220,,https://twitter.com/ASUS,2019-12-25T03:22:38.781Z
3992637442,TechnicalGuruji,https://twitter.com/TechnicalGuruji,Gaurav Chaudhary,http://pbs.twimg.com/profile_images/965717250484424704/vqAZavww_normal.jpg,https://pbs.twimg.com/profile_banners/3992637442/1486561473,"Engineer by Education, Entrepreneur by Profession, Nano-Science Researcher by Interest, YouTuber by Passion... https://t.co/qxIZ2bdN3L Your Daily Tech Dose!!",https://t.co/qxIZ2bdN3L,"Dubai, United Arab Emirates",Mon Oct 19 06:29:20 +0000 2015,2357982,,,https://twitter.com/ASUS,2019-12-25T03:22:38.781Z
1070026908107124700,NVIDIACreators,https://twitter.com/NVIDIACreators,NVIDIA Studio,http://pbs.twimg.com/profile_images/1132899254853259264/9J1g-vyh_normal.png,https://pbs.twimg.com/profile_banners/1070026908107124736/1558939307,🎨 Create at the speed of imagination with GPU hardware and software acceleration from #NVIDIAStudio. Unleash your creative potential with #RTXStudio systems.,https://t.co/PqTRwOpHci,,Tue Dec 04 18:47:49 +0000 2018,6318,70,Certified,https://twitter.com/ASUS,2019-12-25T03:22:38.781Z
403614288,LinusTech,https://twitter.com/LinusTech,Linus Tech Tips,http://pbs.twimg.com/profile_images/1034493707553140736/cDlQGimm_normal.jpg,https://pbs.twimg.com/profile_banners/403614288/1535477488,"The official Twitter of the Linus Tech Tips and Techquickie YouTube channels. Run by the entire Linus Media Group crew. 
https://t.co/pOSv8ntTJA",https://t.co/avXGSXi7Up,"Vancouver, BC",Wed Nov 02 19:04:43 +0000 2011,926471,280,Certified,https://twitter.com/ASUS,2019-12-25T03:22:38.781Z
15326027,HDblog,https://twitter.com/HDblog,HDblog,http://pbs.twimg.com/profile_images/683408946841935872/5VF7rmON_normal.png,https://pbs.twimg.com/profile_banners/15326027/1521292715,"La tecnologia è una passione, coltivala assieme alla community di HDblog!",https://t.co/E7IryEZtpU,,Sat Jul 05 15:34:02 +0000 2008,68385,65,Certified,https://twitter.com/ASUS,2019-12-25T03:22:38.781Z
50581384,andreagale,https://twitter.com/andreagale,Andrea Galeazzi,http://pbs.twimg.com/profile_images/664899083547631616/vMsZh6to_normal.png,https://pbs.twimg.com/profile_banners/50581384/1462716622,Architetto tech addicted,https://t.co/KxVPyGzxOM,Milano,Thu Jun 25 07:28:54 +0000 2009,49516,93,,https://twitter.com/ASUS,2019-12-25T03:22:38.781Z
3363946175,Mrwhosetheboss,https://twitter.com/Mrwhosetheboss,Arun Maini,http://pbs.twimg.com/profile_images/1131887328107143168/Mu67P1Tw_normal.png,https://pbs.twimg.com/profile_banners/3363946175/1558621787,"UK's Largest Tech YouTuber
https://t.co/EjRY8qlf0n",https://t.co/0GAW6t8rK4,"Nottingham, England",Tue Jul 07 10:30:56 +0000 2015,428838,394,Certified,https://twitter.com/ASUS,2019-12-25T03:22:38.781Z
28090436,SuperSaf,https://twitter.com/SuperSaf,Safwan AhmedMia,http://pbs.twimg.com/profile_images/1153715791277244416/5mvHLVBD_normal.jpg,https://pbs.twimg.com/profile_banners/28090436/1535980176,▶️ Content Creator #Tech | #Travel | #Lifestyle,https://t.co/rBu7sAbhbD,"Leicester, UK",Wed Apr 01 11:44:52 +0000 2009,199611,871,Certified,https://twitter.com/ASUS,2019-12-25T03:22:38.781Z
84693064,booredatwork,https://twitter.com/booredatwork,booredatwork,http://pbs.twimg.com/profile_images/1167217596179079168/5wgdS7pe_normal.jpg,https://pbs.twimg.com/profile_banners/84693064/1548590814,"I was booredatwork at one point. Now I love to keep people entertained with all things tech, lifestyle and entertainment  

YouTube: https://t.co/bUVbdUkPVw",https://t.co/nhqPDZligM,"New York, NY",Fri Oct 23 21:28:13 +0000 2009,49612,1444,,https://twitter.com/ASUS,2019-12-25T03:22:38.781Z
1021097054,TechYESCity,https://twitter.com/TechYESCity,Tech YES,http://pbs.twimg.com/profile_images/1191264295457193984/1qfbluE4_normal.jpg,https://pbs.twimg.com/profile_banners/1021097054/1572854516,"The place for enthusiast tech, all BS aside. PC gaming since WC2 and I love me some 80's rock. Channel - https://t.co/Ev5OgkzU9G, e-mail: bryan@techcity.tv",https://t.co/osk5cDUA9w,"Gold Coast, Queensland",Wed Dec 19 01:55:43 +0000 2012,72979,334,,https://twitter.com/ASUS,2019-12-25T03:22:38.781Z
1021097054,TechYESCity,https://twitter.com/TechYESCity,Tech YES,http://pbs.twimg.com/profile_images/1191264295457193984/1qfbluE4_normal.jpg,https://pbs.twimg.com/profile_banners/1021097054/1572854516,"The place for enthusiast tech, all BS aside. PC gaming since WC2 and I love me some 80's rock. Channel - https://t.co/Ev5OgkzU9G, e-mail: bryan@techcity.tv",https://t.co/osk5cDUA9w,"Gold Coast, Queensland",Wed Dec 19 01:55:43 +0000 2012,72979,334,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
258475649,saradietschy,https://twitter.com/saradietschy,Sara 🍑y,http://pbs.twimg.com/profile_images/981637668780961792/CZORD8Dp_normal.jpg,https://pbs.twimg.com/profile_banners/258475649/1509982317,Rhymes w/ peachy! Tech & Creativity Storyteller on YouTube🎙Podcast - https://t.co/cDqrUv7sQ0 💫Welcome to the #PEACHYFAM,https://t.co/a3PiZrdYsC,NYC,Sun Feb 27 20:21:09 +0000 2011,76128,779,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
2806761,tnkgrl,https://twitter.com/tnkgrl,Myriam Joire,http://pbs.twimg.com/profile_images/19883502/myr-avatar_normal.jpg,https://pbs.twimg.com/profile_banners/2806761/1398208317,"Tech journalist, podcaster, speaker. Media advisor, consultant, entrepreneur. Developer, trouble maker, queer. Ex Pebble, Engadget, Dolby, Sony, LucasArts.",https://t.co/Xnj5emwK6a,"San Francisco, CA, US",Thu Mar 29 07:55:01 +0000 2007,19269,3762,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
81542198,jojol67,https://twitter.com/jojol67,Jojol,http://pbs.twimg.com/profile_images/1090277104372072449/T48lYTrk_normal.jpg,https://pbs.twimg.com/profile_banners/81542198/1548777294,"Moi c'est Jojol :) Passionné par l'high tech, je fais des vidéos sur Youtube dans la bonne humeur. Instagram = MrJojol67",https://t.co/mGapGmWAzM,Strasbourg - Bruxelles,Sun Oct 11 07:34:57 +0000 2009,269303,301,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
2990191270,TheTechChap,https://twitter.com/TheTechChap,The Tech Chap,http://pbs.twimg.com/profile_images/1202482085883105283/pbb0GwO1_normal.jpg,https://pbs.twimg.com/profile_banners/2990191270/1564051629,"YouTube Creator  ▶️
Lover of all things Tech! 📱💻🎮
Enjoying life! ☺️",https://t.co/mGy3qAqCL5,United Kingdom,Wed Jan 21 16:22:39 +0000 2015,20986,926,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
1537083554,theunlockr,https://twitter.com/theunlockr,David Cogen,http://pbs.twimg.com/profile_images/795416207138508801/IseIuJ39_normal.jpg,https://pbs.twimg.com/profile_banners/1537083554/1489356656,"That guy behind https://t.co/M6rDj9qe8y and nerdy host of https://t.co/PifrnjEOc8 #Technology, #Writing, #Food, #Travel",https://t.co/nYY9bFPrLJ,"New York, NY",Fri Jun 21 18:29:18 +0000 2013,45715,913,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
986628107552436200,HerGadgetMatch,https://twitter.com/HerGadgetMatch,Her GadgetMatch,http://pbs.twimg.com/profile_images/1146015636637618176/S1xY6bgR_normal.jpg,https://pbs.twimg.com/profile_banners/986628107552436224/1528954272,We are the modern woman's guide to 21st century living. 💁,https://t.co/6F9soC4Pc0,,Wed Apr 18 15:30:46 +0000 2018,482,11,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
2794556522,yugatech,https://twitter.com/yugatech,YugaTech,http://pbs.twimg.com/profile_images/748101849530535936/cYehLc4s_normal.jpg,https://pbs.twimg.com/profile_banners/2794556522/1546615605,"Philippine Technology Authority | Bringing you the top tech news, stories and reviews that matter to you the most",http://t.co/OpN5TNh8Gh,Philippines,Sat Sep 06 19:05:25 +0000 2014,14515,20,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
2687887574,gadgetmatch,https://twitter.com/gadgetmatch,GadgetMatch,http://pbs.twimg.com/profile_images/1146015583978213377/3v1illgc_normal.jpg,https://pbs.twimg.com/profile_banners/2687887574/1551035709,"Explaining technology in simple terms. @gadgetmatch on YouTube, Facebook, Instagram",https://t.co/lVfDgQZdTs,,Mon Jul 28 16:38:09 +0000 2014,13318,96,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
685813,michaeljosh,https://twitter.com/michaeljosh,Michael Josh,http://pbs.twimg.com/profile_images/899878741505187841/hpEMvrW5_normal.jpg,https://pbs.twimg.com/profile_banners/685813/1398238188,"Chief Content Officer @GadgetMatch. Technology journalist, YouTuber, & entrepreneur.",https://t.co/lVfDgRgPi2,"New York, USA",Tue Jan 23 10:17:20 +0000 2007,22296,884,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
380783806,theMrMobile,https://twitter.com/theMrMobile,Michael Fisher,http://pbs.twimg.com/profile_images/745306487338176512/8Gw5Rlam_normal.jpg,https://pbs.twimg.com/profile_banners/380783806/1466306519,Mobile technology videos for the discerning gadget enthusiast. Old-school reviews in a YouTube disguise. Reluctant influencer. mrmobile@mobilenations.com,https://t.co/rHBMEvWFVm,"Brooklyn, NY",Tue Sep 27 06:56:45 +0000 2011,134146,2955,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
489066301,UrAvgConsumer,https://twitter.com/UrAvgConsumer,UrAvgConsumer,http://pbs.twimg.com/profile_images/759849509316923392/RAb4I3qX_normal.jpg,https://pbs.twimg.com/profile_banners/489066301/1553617816,"Just a guy making videos about tech. 

Business Email: UrAvgConsumer@gmail.com",http://t.co/FO3OLYyzW4,,Sat Feb 11 04:32:04 +0000 2012,323148,163,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
239672340,UnboxTherapy,https://twitter.com/UnboxTherapy,Unbox Therapy,http://pbs.twimg.com/profile_images/1116055826354114563/E3cZ6GmU_normal.png,https://pbs.twimg.com/profile_banners/239672340/1554943788,Where products get naked.,https://t.co/qgVbKP03Ta,Toronto,Tue Jan 18 04:39:42 +0000 2011,2195919,477,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
813680730,motion,https://twitter.com/motion,M. Stone,http://pbs.twimg.com/profile_images/831923050446622720/MDWVeweu_normal.jpg,https://pbs.twimg.com/profile_banners/813680730/1486692508,dev @ASUS,,"Mountain View, CA",Sun Sep 09 18:54:04 +0000 2012,3342,165,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
3419684104,asus_ch,https://twitter.com/asus_ch,Asus ROG Switzerland,http://pbs.twimg.com/profile_images/1090915837186314245/POmC-XV1_normal.jpg,https://pbs.twimg.com/profile_banners/3419684104/1566482590,"Official Twitter Account for Asus ROG Switzerland 
https://t.co/PcdQjgxCe1 https://t.co/GQ65Jj6lkn",https://t.co/8O57qx3d47,"Zurich, Switzerland",Thu Aug 13 07:02:21 +0000 2015,3188,278,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
441062696,SupraPixel,https://twitter.com/SupraPixel,SupraPixel,http://pbs.twimg.com/profile_images/378800000271123514/d3ccfc41c30ebf2ba776b1a2a20a8050_normal.png,https://pbs.twimg.com/profile_banners/441062696/1490578307,#Tech Content Creation,https://t.co/Pd5LLRm9nR,,Mon Dec 19 18:08:17 +0000 2011,67814,43,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
62177419,nicolasfischman,https://twitter.com/nicolasfischman,Nicolás Fischman,http://pbs.twimg.com/profile_images/1011068411227574277/k6skyZfM_normal.jpg,https://pbs.twimg.com/profile_banners/62177419/1529894723,#Tech Content Creator @SupraPixel,https://t.co/Pd5LLRm9nR,,Sun Aug 02 02:37:50 +0000 2009,76937,59,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
5861842,marcelcampos,https://twitter.com/marcelcampos,Marcel Campos,http://pbs.twimg.com/profile_images/1080548289353785345/FSab87fg_normal.jpg,https://pbs.twimg.com/profile_banners/5861842/1546445756,Louco por tecnologia e viciado em Marketing.,https://t.co/Qe7A8ivWUP,"SP, Brazil",Tue May 08 12:43:31 +0000 2007,10297,523,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
745426627,Dave2D,https://twitter.com/Dave2D,Dave Lee,http://pbs.twimg.com/profile_images/554607518035349504/x7E_Pa10_normal.jpeg,https://pbs.twimg.com/profile_banners/745426627/1418746066,SUPER Boring Tech Videos!,https://t.co/M1z0schRZ9,Toronto,Wed Aug 08 15:39:23 +0000 2012,172799,104,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
59023203,austinnotduncan,https://twitter.com/austinnotduncan,Austin Evans,http://pbs.twimg.com/profile_images/882977697189642240/iZAo32LT_normal.jpg,https://pbs.twimg.com/profile_banners/59023203/1552038081,I make tech videos on the internet.,https://t.co/Zst3Z9U4ec,"Los Angeles, CA",Wed Jul 22 03:37:19 +0000 2009,536576,149,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
2511461743,rightrelevance,https://twitter.com/rightrelevance,Right Relevance,http://pbs.twimg.com/profile_images/954314841056931840/qznAT7rw_normal.jpg,https://pbs.twimg.com/profile_banners/2511461743/1469029796,"Relevance-as-a-Service by @cronycle. Algorithmic topics & influencers mining (ML/NLP) at scale applied to topical information search, discovery & relevance.",http://t.co/k3RK8flqFY,"San Francisco, CA",Tue May 20 22:33:18 +0000 2014,53464,25,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
849458179,RebellionJason,https://twitter.com/RebellionJason,Jason Kingsley OBE,http://pbs.twimg.com/profile_images/792050951045652480/TsqfoaMX_normal.jpg,https://pbs.twimg.com/profile_banners/849458179/1571148212,"Co-Founder CEO Creative Director @Rebellion, @2000AD, horse trainer History Medieval @ModernHistoryTV @RebellionPub Books, Games Industry @TIGAmovement Chair",https://t.co/Z4YwElWRqD,Oxford,Thu Sep 27 15:32:59 +0000 2012,16653,3978,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
41626669,bclsinclair,https://twitter.com/bclsinclair,bunga citra lestari,http://pbs.twimg.com/profile_images/875598231744397312/1Eu3zoek_normal.jpg,https://pbs.twimg.com/profile_banners/41626669/1409225368,Official Twitter of Bunga Citra Lestari. Indonesian Female Singer & Multi-Talented Actress,http://t.co/yeLxRAq2nF,"Jakarta, Indonesia",Thu May 21 17:03:32 +0000 2009,5873693,154,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
97633553,Joe_Taslim,https://twitter.com/Joe_Taslim,Jota,http://pbs.twimg.com/profile_images/1186381368546086912/ltp4cAua_normal.jpg,https://pbs.twimg.com/profile_banners/97633553/1568784612,"23林 The Raid, The Night Comes For Us, Mortal Kombat ( Sub Zero )",https://t.co/64xw2ozYpm,,Fri Dec 18 09:57:35 +0000 2009,273279,451,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
4459154314,ASUSROGES,https://twitter.com/ASUSROGES,ROG España,http://pbs.twimg.com/profile_images/1091273292869193729/xBqB-0St_normal.jpg,https://pbs.twimg.com/profile_banners/4459154314/1550094493,"Cuenta oficial de ASUS ROG España (Republic of Gamers). Conoce las últimas noticias de ROG: productos, concursos, eventos.",https://t.co/LkxAWVhmvI,España,Sat Dec 12 12:07:34 +0000 2015,116059,231,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
259720827,happysiva,https://twitter.com/happysiva,Sivachithambaram E,http://pbs.twimg.com/profile_images/931057361287970816/xcociNAN_normal.jpg,https://pbs.twimg.com/profile_banners/259720827/1447320729,Rank and File of India,,twitter,Wed Mar 02 13:19:41 +0000 2011,284,248,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
39369326,DigitalStormPC,https://twitter.com/DigitalStormPC,Digital Storm,http://pbs.twimg.com/profile_images/1146151342592929793/VE2uvZ-N_normal.png,https://pbs.twimg.com/profile_banners/39369326/1438223606,Custom Built Desktops & Laptops: Awe-Inspiring. Built by Experts. Lifetime Support. No Compromises. ⚡️⚡️⚡️,http://t.co/IYD6eT87GJ,"Gilroy, CA",Mon May 11 23:10:54 +0000 2009,138613,100,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
2496957925,ChokeGaming,https://twitter.com/ChokeGaming,CHOKE,http://pbs.twimg.com/profile_images/689390430329245696/rVEFajWd_normal.png,https://pbs.twimg.com/profile_banners/2496957925/1472234167,A UK Based eSports Organisation owned by eSports Interactive Limited  / Powered by @EclipseComputer / Manager chin@choke-gaming.com,https://t.co/tYkwq66p0X,UK,Thu May 15 18:55:39 +0000 2014,2873,253,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
264109921,DaveChaos,https://twitter.com/DaveChaos,Dave Bagnall,http://pbs.twimg.com/profile_images/1097147178752110592/4HRjwsS2_normal.jpg,https://pbs.twimg.com/profile_banners/264109921/1514738875,"Prop maker @TT_Workshop and Droid Builder, Lover of Tech and Super Geek.  https://t.co/E2muxv1692",https://t.co/Y3Kfe9ZbZD,"Manchester, England",Fri Mar 11 10:26:17 +0000 2011,44255,578,,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
3300594994,YouTubeGaming,https://twitter.com/YouTubeGaming,YouTube Gaming,http://pbs.twimg.com/profile_images/1042095789894295552/2xCUFmgU_normal.jpg,https://pbs.twimg.com/profile_banners/3300594994/1566508281,Maybe the real GOTY was the friends we made along the way 🤔,https://t.co/EUIWxnkb5D,,Wed May 27 15:56:55 +0000 2015,1541652,858,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
36803580,Steam,https://twitter.com/Steam,Steam,http://pbs.twimg.com/profile_images/1207803598467256320/ftGdnx5p_normal.jpg,https://pbs.twimg.com/profile_banners/36803580/1576797793,"Steam, The Ultimate Online Game Platform. Follow us here for news on the latest releases and special promotions.",http://t.co/HS4fLUjBIw,,Thu Apr 30 23:01:57 +0000 2009,5256434,9,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.523Z
309366491,Twitch,https://twitter.com/Twitch,Twitch,http://pbs.twimg.com/profile_images/1177235979913924608/K-ZDJZli_normal.jpg,https://pbs.twimg.com/profile_banners/309366491/1569509921,We are Twitch: a global community of millions who come together each day to create their own entertainment. For site issues follow @TwitchSupport.,https://t.co/3OEMsaM2Ma,"San Francisco, CA",Thu Jun 02 00:01:06 +0000 2011,6257835,643,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.524Z
15009761,rjcc,https://twitter.com/rjcc,Richard Lawler,http://pbs.twimg.com/profile_images/1037853602608345088/U8GrjKfd_normal.jpg,https://pbs.twimg.com/profile_banners/15009761/1536278751,"Senior News Editor for @Engadget You probably should not follow me.

This has always been an @iamsandraoh Stan account.",https://t.co/lHbcNn6dKr,"Michigan, USA",Wed Jun 04 20:14:06 +0000 2008,13039,6610,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.524Z
3317419253,asusde,https://twitter.com/asusde,ASUS Deutschland,http://pbs.twimg.com/profile_images/608645580693352448/DzF4y2LT_normal.jpg,https://pbs.twimg.com/profile_banners/3317419253/1570457062,Impressum: https://t.co/gDomYgmTCs,https://t.co/VYMsS6Z7pA,"Ratingen, Nordrhein-Westfalen",Wed Jun 10 14:35:32 +0000 2015,9377,327,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.524Z
17426710,missharvey,https://twitter.com/missharvey,missharvey,http://pbs.twimg.com/profile_images/1131971372018589696/RivKZ5qn_normal.jpg,https://pbs.twimg.com/profile_banners/17426710/1572976536,"i play csgo . esports franchise dev and outreach director @clgaming, main partners @omenbyhp @bell . ex dev @ubisoftmtl . rep @proesportsagent",https://t.co/AZKT15vE6Y,Quebec // Montreal,Sun Nov 16 19:44:09 +0000 2008,58083,1430,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.524Z
328990309,MartinAButters,https://twitter.com/MartinAButters,Martin Butters  Technology & Marketing,http://pbs.twimg.com/profile_images/1102236332125024256/3Ng8_9_c_normal.png,https://pbs.twimg.com/profile_banners/328990309/1504611136,"@markITwrite CEO - Outstanding quality Technology, Marketing & Business content at affordable prices. email admin@markitwrite.com",http://t.co/D3Bu0nEaHT,UK & Ireland,Mon Jul 04 11:18:51 +0000 2011,484538,398339,,https://twitter.com/ASUS,2019-12-25T03:22:39.524Z
2433590426,ASUS_ROGUK,https://twitter.com/ASUS_ROGUK,ROG UK,http://pbs.twimg.com/profile_images/1090935524985094144/UhtqX4t3_normal.jpg,https://pbs.twimg.com/profile_banners/2433590426/1574094525,ROG is committed to delivering the most innovative and best-performing PC solutions to enhance the gaming experience of power users.,https://t.co/M6QsqtVVxW,United Kingdom,Tue Apr 08 13:07:49 +0000 2014,148637,598,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.524Z
63485337,notch,https://twitter.com/notch,Notch,http://pbs.twimg.com/profile_images/1056199706362216448/GXc5ppzI_normal.jpg,https://pbs.twimg.com/profile_banners/63485337/1557895428,,,,Thu Aug 06 17:08:06 +0000 2009,3720117,223,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.524Z
3184725630,ExpressTechie,https://twitter.com/ExpressTechie,Express Technology,http://pbs.twimg.com/profile_images/1064747646483484672/aH_i4_HU_normal.jpg,https://pbs.twimg.com/profile_banners/3184725630/1543375589,"Technology covered with the average user in the mind. Follow us for reviews, exclusives and all the tech news in India.",http://t.co/5dm10u3NtL,"New Delhi, Delhi",Mon May 04 04:27:29 +0000 2015,37879,121,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.524Z
15913,majornelson,https://twitter.com/majornelson,Larry Hryb 🎄☃️,http://pbs.twimg.com/profile_images/1206433182318395393/gwDRqgYX_normal.jpg,https://pbs.twimg.com/profile_banners/15913/1576470941,"Xbox's Major Nelson 🎮 • 💑@thehappygirl • Twitter & Instagram @majornelson ❌🤳• RT's Earned, Not Given. Gaming's best friend.",,In your Xbox,Wed Nov 22 20:28:03 +0000 2006,1142016,5,Certified,https://twitter.com/ASUS,2019-12-25T03:22:39.524Z
