likesCount,tweetUrl,action,rtCount,profileUrl,handle,description,name
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@tony30009,@tony30009,,ROGER SORTO
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@rainning0331,@rainning0331,,yuning
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@Rosembervarela,@Rosembervarela,"Me gusta el futbol,la musica,los perros y los videjuegos.",Rosember Varela
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@pay_onni,@pay_onni,戴上面具，沒有情緒🤖️,PAY
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@katt_ro,@katt_ro,Te diré mis pecados y tú puedes afilar tu cuchillo...,@KattyRo
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@teddeathcore,@teddeathcore,am great at thinking random stuff,Ted Deathcore
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@Rauda15,@Rauda15,"Lo mas importante es sacar de la ignorancia a todos, solo asi el mundo sera mas justo.",Mario Rauda
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@aygarcia31,@aygarcia31,Soy hija de Dios rey de reyes,Ale Garcia
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@martinezefra2,@martinezefra2,,eframartinez
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@Verenisse91,@Verenisse91,,Verenisse Ceron
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@EtherionCrowned,@EtherionCrowned,"Armador de computadoras, Teurgia, disfruto del anime y los juegos, Metal y elektro+trance",Etherion Crowned
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@rodcarbal,@rodcarbal,"Marine biologist 🏳️‍🌈, working in coral reefs ecology. Made in 🇸🇻",Rod Car
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@herson_barillas,@herson_barillas,"que tengas un gran día en cada amanecer,",Herson Barillas
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@lissetteyy,@lissetteyy,,lissette
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@Robert_Avila27,@Robert_Avila27,"Cuanto Mas Corro, Mas Me Alejos De Mis Problemas #Runner",Robert Martinez
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@BlueeJv22,@BlueeJv22,Happiness is a butterfly,Jason Del Rey
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@gildamaril,@gildamaril,,My Info
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@luisgran11,@luisgran11,,Luis
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@HacelehuevosSv,@HacelehuevosSv,"🤔 No se que poner de Bio 🤣, bueno soy amante de las 🍻, solamente 😌",HacelehuevosSv
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@Claudia26021841,@Claudia26021841,"estar en paz con Dios, por ende tener mi conciencia tranquila",Claudia
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@DorisArvalo6,@DorisArvalo6,,Doris Arévalo
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@yesse98_5HCC,@yesse98_5HCC,#camilizer #Harmonizer #CC1 #5H3 #OT5FOREVER ♡,Yesse_CC1🌹
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@LaDanii07,@LaDanii07,🌼💐,Danii
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@88WO6nWChQDH6X5,@88WO6nWChQDH6X5,開心過每一天,小哲一狼
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@SibrianJasmin,@SibrianJasmin,,Jasmin Sibrian
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@consuel71431418,@consuel71431418,Leer  ir a la playa,consuelo salinas
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@Cristin67430613,@Cristin67430613,do it. with love💕 🇸🇻 #HalaMadrid,Cristina R Contreras
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@DnnySndrsXXX,@DnnySndrsXXX,Contenido XXX solo para +18. MATERIAL EXCLUSIVO EN...,D A N N Y   S A N D E R S
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@Karen44081401,@Karen44081401,,Karen
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@niani86,@niani86,Yo,Niani86
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@GiRodArc,@GiRodArc,Ingeniero en sistemas. Amante de la tecnología,Gerson Rodríguez
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@MinamiHuang,@MinamiHuang,,Minami Huang
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@DavidJi97878757,@DavidJi97878757,,David Jimenez
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@RebecaA32751897,@RebecaA32751897,Dios primero....,Rebeca Ayala
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@Patrici34369069,@Patrici34369069,,Patty de Mercado
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@AnyB02991370,@AnyB02991370,,Gissy_an
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@MOZart31427087,@MOZart31427087,gracias a la vida..,MOZart
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@MiguelA39255141,@MiguelA39255141,,Miguel Angel Peraza
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@MelviMolina2,@MelviMolina2,,y ahora que paso
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@mRfEKBuHAttBAD9,@mRfEKBuHAttBAD9,嗨,薛紫夏
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@ElsyArgueta5,@ElsyArgueta5,"Soy una persona Crítica y no me gustan las injusticias. 
Soy feliz sirviendo a mis semejantes",Elsy Argueta
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@JCHenriquez4,@JCHenriquez4,,JC Henriquez
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@KarlKu24,@KarlKu24,,KarlKu24
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@VioletaCanales9,@VioletaCanales9,🖤,Violeta Canales
62,https://twitter.com/KP_Taipei/status/1199872435417305088,liked,,https://www.twitter.com/@Geancarlosjc1,@Geancarlosjc1,🎩,Geancarlosjc
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@Wistonlin,@Wistonlin,"From Taiwan, Nice to meet everyone Here .Best  regards",Wiston
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@kkchanspider,@kkchanspider,Regional Sales Director (SE Asia) @ Digital Guardian,KK Chan
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@Chienpolin,@Chienpolin,,Chienpolin
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@takeda0203,@takeda0203,,Takeda
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@lawlight66,@lawlight66,,lawlight
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@melodyyang2130,@melodyyang2130,A  teacher.,Su Mei Yang
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@MetaskyOkbond,@MetaskyOkbond,,輕鬆
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@chengchnpao,@chengchnpao,,cheng  chn  pao
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@YangJerry1,@YangJerry1,,楊致偉
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@jason19801015,@jason19801015,,Jason Chen
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@PRTERL,@PRTERL,,PRTER LIN
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@f120433047,@f120433047,,陳志ㄇㄧㄥ
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@Akanelili1,@Akanelili1,Taiwan= 原住民、スベイン、オランダ，日本 、中華だけじゃない🌈台灣語&原住民語復興 ，保留古蹟🌈禁止炒房，法稅改革👄防諜 👄環保 ♥️提高公民政治素養♥️遠離大終華思想♥️中華語喋れる人はシナ人わけではない，投訴仿冒為來自台灣的店家,R
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@henry41224,@henry41224,,高永昌
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@george6205,@george6205,,林均豫
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@luluchi720,@luluchi720,,lulu_chi
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@williams72113,@williams72113,我❤️麻美將～,william
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@RobertHome1997,@RobertHome1997,Speech-Language Pathology 語言治療師,呂品宏 Robert Lu
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@huang_francine,@huang_francine,,Francine Huang
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@wendymoobear,@wendymoobear,😝,朱庭煒
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@simnodes,@simnodes,,S Jing
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@HenryCh84282522,@HenryCh84282522,Enjoy every day,Henry Chang
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@KP_Taipei,@KP_Taipei,"台北市長
Mayor of #Taipei. A truly independent political entrepreneur. Making Taipei a livable, innovative, and sustainable city.",柯文哲 Ko Wen-Je
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@ChiChan00976160,@ChiChan00976160,,Ching Chi Chan
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@XH7w9CRRc5i307x,@XH7w9CRRc5i307x,,青未了
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@Aaa414073Yalan1,@Aaa414073Yalan1,,yalan1
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@Rojimer1,@Rojimer1,No,Rojimer
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@Hani42131930,@Hani42131930,,英典
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@Er8Tir,@Er8Tir,,ER8KlowTir
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@triton_o,@triton_o,,Triton O (Allen)
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@Tsao_9433,@Tsao_9433,𝔸𝕟𝕚𝕞𝕖❤️ 𝔽𝕚𝕔𝕥𝕚𝕠𝕟❤️,曹芷盈𝔙𝔦𝔠𝔱𝔬𝔯𝔦𝔞
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@ahken0127,@ahken0127,閉嘴~用心感受就對了!!,ahken0127
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@kyang1214,@kyang1214,,YJ YANG
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@MarkieMillan,@MarkieMillan,Just wanna have fun,Markie Millan
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@TsengChienming,@TsengChienming,我就是我。。,ChienMing-Tseng
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@z____ying,@z____ying,,zying
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@happyJin4869,@happyJin4869,我是陳舜傑，我喜歡動漫＆音樂＆運動賽事。希望我過去同班同學及老師們能夠跟加我。,陳舜傑
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@Tina30489459,@Tina30489459,,Tina
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@JNQ5drtsNZn3ZPv,@JNQ5drtsNZn3ZPv,hello world,翁資閔
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@ChiWenKuo1,@ChiWenKuo1,,Chi Wen Kuo
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@askadai,@askadai,野生的~,草藥
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@Bowei85653988,@Bowei85653988,No things,Bowei
228,https://twitter.com/KP_Taipei/status/1199195814704250881,liked,,https://www.twitter.com/@han_mhan6942,@han_mhan6942,welcome to Michelle land 🐒 population: 6 😆,Michelle Han
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@furuteya,@furuteya,"­
大家好、我是日本人 我是哈台族  我是臺湾中毒人と台湾大好き人間です。
 『支那中共からのイジメにより台湾をアジアの孤国にされ無い様に頑張ってますので応援して下さい。早期の台湾名で国際大会出場と国連復帰を願っています。』………  (((◯┓
★★★★★",台湾名で国際大会出場と国連復帰を@古手屋
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@johnshaowj,@johnshaowj,,johnshao
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@MetaskyOkbond,@MetaskyOkbond,,輕鬆
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@hochenfang,@hochenfang,,hochenfang
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@Labiitz,@Labiitz,"Taiwan,tainan ㄘㄞˋㄇㄥˋㄖㄨㄥˊ,LaBiitz=菈碧紫",Labiitz菜菜🇹🇼
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@Erlwo1,@Erlwo1,,Erlwo
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@ChunFanTWJ,@ChunFanTWJ,,ChunBest
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@HenryCh84282522,@HenryCh84282522,Enjoy every day,Henry Chang
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@Aaa414073Yalan1,@Aaa414073Yalan1,,yalan1
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@Keepthefaith616,@Keepthefaith616,,詹
,https://twitter.com/KP_Taipei/status/1199195814704250881,RT,13,https://www.twitter.com/@ShdhnHX14wgOOWJ,@ShdhnHX14wgOOWJ,,狂暴小綿羊🇹🇼
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@mackyou,@mackyou,,mackyou
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@VienPeng,@VienPeng,越來越肥的身材~大驚!!,iroizero
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@takeda0203,@takeda0203,,Takeda
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@tommylin728,@tommylin728,,Tommy Lin
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@MetaskyOkbond,@MetaskyOkbond,,輕鬆
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@kyle5241,@kyle5241,,Chien-Chang Chen
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@t0364445,@t0364445,,hunghua
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@alack70,@alack70,天天開心,詹宏欽
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@m40067,@m40067,,王漢為
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@lovely31221h,@lovely31221h,,游宇庭
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@BarnesDannya,@BarnesDannya,,Danny Barnes
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@Akanelili1,@Akanelili1,Taiwan= 原住民、スベイン、オランダ，日本 、中華だけじゃない🌈台灣語&原住民語復興 ，保留古蹟🌈禁止炒房，法稅改革👄防諜 👄環保 ♥️提高公民政治素養♥️遠離大終華思想♥️中華語喋れる人はシナ人わけではない，投訴仿冒為來自台灣的店家,R
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@sgmkimo,@sgmkimo,someone in taiwan,施嘉銘
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@henry41224,@henry41224,,高永昌
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@luluchi720,@luluchi720,,lulu_chi
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@MMondeville,@MMondeville,미셸 몽드 빌. Gamer. Communicator. Strategy over tactics. Usually thinking about Seoul. Last one to follow.,Michelle Mondeville
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@RobertHome1997,@RobertHome1997,Speech-Language Pathology 語言治療師,呂品宏 Robert Lu
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@huang_francine,@huang_francine,,Francine Huang
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@ChunFanTWJ,@ChunFanTWJ,,ChunBest
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@CaitYin407,@CaitYin407,帰りました,黃鹿諳
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@TonyLai14166119,@TonyLai14166119,,Tony Lai
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@Victor84337049,@Victor84337049,"Businessman.
Athlete.
Motivation.
I am fond of life.
I take everything from life",Victor
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@rZOwcCvhROEyEps,@rZOwcCvhROEyEps,做自己,kuo lp
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@ChiChan00976160,@ChiChan00976160,,Ching Chi Chan
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@JOHN49316940,@JOHN49316940,高級黑手黨！,JOHN
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@wayang1382,@wayang1382,😋,娃漾
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@Vb9MGitPKZFMC3X,@Vb9MGitPKZFMC3X,,鐘仁澤
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@yuffie95902706,@yuffie95902706,,yuffie
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@jOl10s4oopGIeCS,@jOl10s4oopGIeCS,,Yu Jin
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@Aaa414073Yalan1,@Aaa414073Yalan1,,yalan1
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@wKob82YjaZxnD5v,@wKob82YjaZxnD5v,,小蒲公英
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@9WKcWI5RmuC411Z,@9WKcWI5RmuC411Z,,柴建元
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@ahken0127,@ahken0127,閉嘴~用心感受就對了!!,ahken0127
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@hhliu0207,@hhliu0207,,hhliu0207
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@DKChen7,@DKChen7,I'm taiwanese,DK Chen
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@3ZzHw6RWOvhC4Iw,@3ZzHw6RWOvhC4Iw,為了遇見你,曾美玲
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@weiwei75873082,@weiwei75873082,悠閒自在,其中
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@cloe_pink,@cloe_pink,,Cloe Pink
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@happyJin4869,@happyJin4869,我是陳舜傑，我喜歡動漫＆音樂＆運動賽事。希望我過去同班同學及老師們能夠跟加我。,陳舜傑
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@Tina30489459,@Tina30489459,,Tina
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@OsAe2Hg3ldHOKwJ,@OsAe2Hg3ldHOKwJ,爱吃爱玩的时空旅行者,黑山老妖～谢秀秀
212,https://twitter.com/KP_Taipei/status/1197790083987849216,liked,,https://www.twitter.com/@HanztMQ9jou5gCm,@HanztMQ9jou5gCm,,朱財宏
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@furuteya,@furuteya,"­
大家好、我是日本人 我是哈台族  我是臺湾中毒人と台湾大好き人間です。
 『支那中共からのイジメにより台湾をアジアの孤国にされ無い様に頑張ってますので応援して下さい。早期の台湾名で国際大会出場と国連復帰を願っています。』………  (((◯┓
★★★★★",台湾名で国際大会出場と国連復帰を@古手屋
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@johnshaowj,@johnshaowj,,johnshao
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@MetaskyOkbond,@MetaskyOkbond,,輕鬆
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@hochenfang,@hochenfang,,hochenfang
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@Labiitz,@Labiitz,"Taiwan,tainan ㄘㄞˋㄇㄥˋㄖㄨㄥˊ,LaBiitz=菈碧紫",Labiitz菜菜🇹🇼
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@SteamFocus,@SteamFocus,"- Following the Trends of Video Game Culture.
- https://t.co/OISVmts3Ec -",SteamFocus - Twitch
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@ChunFanTWJ,@ChunFanTWJ,,ChunBest
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@HenryCh84282522,@HenryCh84282522,Enjoy every day,Henry Chang
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@Aaa414073Yalan1,@Aaa414073Yalan1,,yalan1
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@Keepthefaith616,@Keepthefaith616,,詹
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@DKChen7,@DKChen7,I'm taiwanese,DK Chen
,https://twitter.com/KP_Taipei/status/1197790083987849216,RT,14,https://www.twitter.com/@ShdhnHX14wgOOWJ,@ShdhnHX14wgOOWJ,,狂暴小綿羊🇹🇼
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@mackyou,@mackyou,,mackyou
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@Wistonlin,@Wistonlin,"From Taiwan, Nice to meet everyone Here .Best  regards",Wiston
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@Yiyingchien,@Yiyingchien,Love laughing.,Louis Chien
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@VienPeng,@VienPeng,越來越肥的身材~大驚!!,iroizero
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@takeda0203,@takeda0203,,Takeda
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@nchuhandsome,@nchuhandsome,,一個人
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@tommylin728,@tommylin728,,Tommy Lin
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@MetaskyOkbond,@MetaskyOkbond,,輕鬆
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@t0364445,@t0364445,,hunghua
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@scandalhero,@scandalhero,,陳羿全
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@henry41224,@henry41224,,高永昌
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@luluchi720,@luluchi720,,lulu_chi
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@RobertHome1997,@RobertHome1997,Speech-Language Pathology 語言治療師,呂品宏 Robert Lu
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@Morrisjetchuan,@Morrisjetchuan,極節生活,儒山
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@huang_francine,@huang_francine,,Francine Huang
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@ChunFanTWJ,@ChunFanTWJ,,ChunBest
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@rZOwcCvhROEyEps,@rZOwcCvhROEyEps,做自己,kuo lp
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@ChiChan00976160,@ChiChan00976160,,Ching Chi Chan
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@JOHN49316940,@JOHN49316940,高級黑手黨！,JOHN
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@wayang1382,@wayang1382,😋,娃漾
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@wcgttg,@wcgttg,,打給豪~哇是大師
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@yuffie95902706,@yuffie95902706,,yuffie
152,https://twitter.com/KP_Taipei/status/1197765259374710785,liked,,https://www.twitter.com/@jOl10s4oopGIeCS,@jOl10s4oopGIeCS,,Yu Jin
